Date,BA,BTC-USD,EURUSD=X,GC=F,^DJI
2017-12-28 00:00:00+00:00,296.3500061035156,14606.5,1.1900794506072998,1294.0999755859375,24837.509765625
2017-12-29 00:00:00+00:00,294.9100036621094,14656.2001953125,1.1941723823547363,1306.300048828125,24719.220703125
2017-12-30 00:00:00+00:00,,12952.2001953125,,,
2017-12-31 00:00:00+00:00,,14156.400390625,,,
2018-01-01 00:00:00+00:00,,13657.2001953125,1.200494647026062,,
2018-01-02 00:00:00+00:00,296.8399963378906,14982.099609375,1.2011579275131226,1313.699951171875,24824.009765625
2018-01-03 00:00:00+00:00,297.79998779296875,15201.0,1.2063454389572144,1316.199951171875,24922.6796875
2018-01-04 00:00:00+00:00,296.6700134277344,15599.2001953125,1.2010425329208374,1319.4000244140625,25075.130859375
2018-01-05 00:00:00+00:00,308.8399963378906,17429.5,1.2068840265274048,1320.300048828125,25295.869140625
2018-01-06 00:00:00+00:00,,17527.0,,,
2018-01-07 00:00:00+00:00,,16477.599609375,,,
2018-01-08 00:00:00+00:00,310.1499938964844,15170.099609375,1.2037460803985596,1318.5999755859375,25283.0
2018-01-09 00:00:00+00:00,318.42999267578125,14595.400390625,1.1970456838607788,1311.699951171875,25385.80078125
2018-01-10 00:00:00+00:00,320.260009765625,14973.2998046875,1.1929330825805664,1317.4000244140625,25369.130859375
2018-01-11 00:00:00+00:00,328.1199951171875,13405.7998046875,1.195614457130432,1320.5999755859375,25574.73046875
2018-01-12 00:00:00+00:00,336.2099914550781,13980.599609375,1.2042099237442017,1333.4000244140625,25803.189453125
2018-01-13 00:00:00+00:00,,14360.2001953125,,,
2018-01-14 00:00:00+00:00,,13772.0,,,
2018-01-15 00:00:00+00:00,,13819.7998046875,1.2192296981811523,,
2018-01-16 00:00:00+00:00,335.1600036621094,11490.5,1.2268433570861816,1335.4000244140625,25792.859375
2018-01-17 00:00:00+00:00,351.010009765625,11188.599609375,1.227129340171814,1338.0,26115.650390625
2018-01-18 00:00:00+00:00,340.1600036621094,11474.900390625,1.218397855758667,1326.0,26017.810546875
2018-01-19 00:00:00+00:00,337.7300109863281,11607.400390625,1.2236607074737549,1331.9000244140625,26071.720703125
2018-01-20 00:00:00+00:00,,12899.2001953125,,,
2018-01-21 00:00:00+00:00,,11600.099609375,,,
2018-01-22 00:00:00+00:00,338.0,10931.400390625,1.2255502939224243,1330.9000244140625,26214.599609375
2018-01-23 00:00:00+00:00,335.5899963378906,10868.400390625,1.2256253957748413,1335.699951171875,26210.810546875
2018-01-24 00:00:00+00:00,334.69000244140625,11359.400390625,1.2310267686843872,1355.9000244140625,26252.119140625
2018-01-25 00:00:00+00:00,343.1099853515625,11259.400390625,1.239111304283142,1362.4000244140625,26392.7890625
2018-01-26 00:00:00+00:00,343.2200012207031,11171.400390625,1.239234209060669,1351.5999755859375,26616.7109375
2018-01-27 00:00:00+00:00,,11440.7001953125,,,
